run_idx,law,target_vx,target_vy,target_start_y,cue_seed,miss_m,clean,handoff,handoff_range_m,handoff_t_s,first_det_range_m,coverage,breakoff_reason,flight_csv_path,config,direction,target_start_x,py_exit_code,sim_log_path,run_log_path,path,geometry,path_seed
7,pursuit,0.000,-9.000,28.498,631263,0.6720,1,1,4.408,21.929,5.33,0.037,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pursuit_20260708T031304Z.csv,pursuit_9.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_7_20260708T031246Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_7_20260708T031246Z.log,weave,standard,325326
8,pronav,0.000,9.000,-30.720,208497,2.4590,1,1,4.933,23.544,5.67,0.045,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260708T031403Z.csv,pronav_9.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_8_20260708T031345Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_8_20260708T031345Z.log,weave,standard,343059
9,pronav,0.000,-9.000,29.948,735393,0.8830,0,0,,,6.81,0.005,n/a,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260708T031507Z.csv,pronav_9.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_9_20260708T031450Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_9_20260708T031450Z.log,weave,standard,435173
10,pronav,0.000,9.000,-29.165,231149,1.9330,1,1,4.797,22.523,5.41,0.026,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260708T031619Z.csv,pronav_9.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_10_20260708T031602Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_10_20260708T031602Z.log,weave,standard,728420
11,pronav,0.000,-9.000,29.148,291705,0.4640,1,1,4.970,24.068,5.61,0.064,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260708T031720Z.csv,pronav_9.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_11_20260708T031703Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_11_20260708T031703Z.log,weave,standard,544317
12,pronav,0.000,9.000,-28.372,6815,2.0770,1,1,4.728,22.559,5.31,0.046,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260708T031823Z.csv,pronav_9.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_12_20260708T031805Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_12_20260708T031805Z.log,weave,standard,91499
13,pronav,0.000,-9.000,30.076,167415,0.5200,1,1,4.912,22.079,7.08,0.047,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260708T031925Z.csv,pronav_9.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_13_20260708T031907Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_13_20260708T031907Z.log,weave,standard,289338
14,pronav,0.000,9.000,-28.706,356779,2.2470,1,1,5.012,23.516,5.79,0.057,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260708T032026Z.csv,pronav_9.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_14_20260708T032009Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_14_20260708T032009Z.log,weave,standard,118488
15,pronav,0.000,-9.000,28.634,225773,0.6860,1,1,3.811,24.486,4.46,0.035,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260708T032128Z.csv,pronav_9.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_15_20260708T032111Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_15_20260708T032111Z.log,weave,standard,377930
0,pursuit,0.000,9.000,-28.882,26226,0.9250,1,1,3.276,21.804,5.64,0.039,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pursuit_20260708T032512Z.csv,pursuit_9.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_0_20260708T032455Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_0_20260708T032455Z.log,jink,standard,857665
1,pursuit,0.000,-9.000,30.025,256788,1.0440,1,1,4.110,23.593,4.72,0.024,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pursuit_20260708T032617Z.csv,pursuit_9.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_1_20260708T032559Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_1_20260708T032559Z.log,jink,standard,778181
2,pursuit,0.000,9.000,-30.130,772247,1.1640,1,1,3.862,24.043,4.76,0.013,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pursuit_20260708T032722Z.csv,pursuit_9.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_2_20260708T032705Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_2_20260708T032705Z.log,jink,standard,832313
3,pursuit,0.000,-9.000,28.107,776647,1.4530,1,1,5.058,22.465,5.65,0.061,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pursuit_20260708T032827Z.csv,pursuit_9.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_3_20260708T032809Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_3_20260708T032809Z.log,jink,standard,447246
4,pursuit,0.000,9.000,-28.123,91162,1.1170,1,1,5.098,21.634,5.74,0.039,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pursuit_20260708T032927Z.csv,pursuit_9.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_4_20260708T032910Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_4_20260708T032910Z.log,jink,standard,791817
5,pursuit,0.000,-9.000,29.571,33327,0.8230,1,1,3.695,22.697,4.52,0.046,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pursuit_20260708T033028Z.csv,pursuit_9.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_5_20260708T033011Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_5_20260708T033011Z.log,jink,standard,102230
6,pursuit,0.000,9.000,-30.711,229259,0.9450,1,1,4.388,22.875,5.19,0.026,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pursuit_20260708T033135Z.csv,pursuit_9.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_6_20260708T033118Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_6_20260708T033118Z.log,jink,standard,955711
7,pursuit,0.000,-9.000,28.498,631263,1.0780,1,1,4.160,21.806,4.96,0.049,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pursuit_20260708T033241Z.csv,pursuit_9.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_7_20260708T033223Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_7_20260708T033223Z.log,jink,standard,325326
8,pronav,0.000,9.000,-30.720,208497,1.0390,1,1,4.336,21.592,5.20,0.039,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260708T033342Z.csv,pronav_9.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_8_20260708T033325Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_8_20260708T033325Z.log,jink,standard,343059
9,pronav,0.000,-9.000,29.948,735393,0.9110,1,1,3.885,24.258,4.50,0.047,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260708T033444Z.csv,pronav_9.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_9_20260708T033426Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_9_20260708T033426Z.log,jink,standard,435173
10,pronav,0.000,9.000,-29.165,231149,0.7650,1,1,3.829,23.001,4.48,0.026,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260708T033548Z.csv,pronav_9.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_10_20260708T033530Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_10_20260708T033530Z.log,jink,standard,728420
11,pronav,0.000,-9.000,29.148,291705,1.5530,1,1,5.381,26.085,6.05,0.030,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260708T033653Z.csv,pronav_9.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_11_20260708T033635Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_11_20260708T033635Z.log,jink,standard,544317
12,pronav,0.000,9.000,-28.372,6815,0.5980,1,1,3.611,23.056,4.51,0.013,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260708T033757Z.csv,pronav_9.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_12_20260708T033740Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_12_20260708T033740Z.log,jink,standard,91499
13,pronav,0.000,-9.000,30.076,167415,1.1310,1,1,4.269,22.930,5.14,0.042,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260708T033909Z.csv,pronav_9.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_13_20260708T033852Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_13_20260708T033852Z.log,jink,standard,289338
14,pronav,0.000,9.000,-28.706,356779,1.0660,1,1,4.475,21.958,5.11,0.026,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260708T034011Z.csv,pronav_9.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_14_20260708T033953Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_14_20260708T033953Z.log,jink,standard,118488
15,pronav,0.000,-9.000,28.634,225773,1.1200,1,1,4.741,24.828,5.36,0.047,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260708T034112Z.csv,pronav_9.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_15_20260708T034054Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_15_20260708T034054Z.log,jink,standard,377930
0,pronav,-4.243,4.243,-28.882,26226,0.6820,1,1,9.008,28.290,11.93,0.080,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260708T034459Z.csv,pronav_6.000,l2r,90.000,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_0_20260708T034442Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_0_20260708T034442Z.log,line,oblique_close,857665
1,pronav,-4.243,-4.243,30.025,256788,0.3810,1,1,8.751,29.339,12.98,0.062,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260708T034617Z.csv,pronav_6.000,r2l,90.000,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_1_20260708T034600Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_1_20260708T034600Z.log,line,oblique_close,778181
2,pronav,-4.243,4.243,-30.130,772247,0.7630,1,1,8.871,29.837,13.94,0.069,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260708T034722Z.csv,pronav_6.000,l2r,90.000,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_2_20260708T034705Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_2_20260708T034705Z.log,line,oblique_close,832313
3,pronav,-4.243,-4.243,28.107,776647,0.2710,1,1,8.579,32.837,12.23,0.062,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260708T034831Z.csv,pronav_6.000,r2l,90.000,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_3_20260708T034813Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_3_20260708T034813Z.log,line,oblique_close,447246
4,pronav,-4.243,4.243,-28.123,91162,0.6030,1,1,8.801,35.100,13.62,0.063,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260708T034942Z.csv,pronav_6.000,l2r,90.000,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_4_20260708T034925Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_4_20260708T034925Z.log,line,oblique_close,791817
5,pronav,-4.243,-4.243,29.571,33327,0.2980,1,1,9.081,31.615,13.66,0.062,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260708T035057Z.csv,pronav_6.000,r2l,90.000,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_5_20260708T035040Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_5_20260708T035040Z.log,line,oblique_close,102230
6,pronav,-4.243,4.243,-30.711,229259,0.8130,1,1,9.008,33.619,11.74,0.061,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260708T035207Z.csv,pronav_6.000,l2r,90.000,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_6_20260708T035150Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_6_20260708T035150Z.log,line,oblique_close,955711
7,pronav,-4.243,-4.243,28.498,631263,0.3460,1,1,8.684,30.519,12.25,0.064,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260708T035320Z.csv,pronav_6.000,r2l,90.000,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_7_20260708T035302Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_7_20260708T035302Z.log,line,oblique_close,325326
8,pronav,-4.243,4.243,-30.720,208497,0.6490,1,1,8.907,29.495,11.68,0.047,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260708T035425Z.csv,pronav_6.000,l2r,90.000,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_8_20260708T035407Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_8_20260708T035407Z.log,line,oblique_close,343059
9,pronav,-4.243,-4.243,29.948,735393,0.4370,1,1,8.673,28.020,11.68,0.058,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260708T035532Z.csv,pronav_6.000,r2l,90.000,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_9_20260708T035515Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_9_20260708T035515Z.log,line,oblique_close,435173
10,pronav,-4.243,4.243,-29.165,231149,0.3960,1,1,8.960,29.299,13.13,0.064,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260708T035635Z.csv,pronav_6.000,l2r,90.000,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_10_20260708T035617Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_10_20260708T035617Z.log,line,oblique_close,728420
11,pronav,-4.243,-4.243,29.148,291705,0.5410,1,1,8.699,28.663,12.28,0.058,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260708T035740Z.csv,pronav_6.000,r2l,90.000,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_11_20260708T035723Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_11_20260708T035723Z.log,line,oblique_close,544317
12,pronav,-4.243,4.243,-28.372,6815,0.5710,1,1,8.728,28.592,12.92,0.068,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260708T035846Z.csv,pronav_6.000,l2r,90.000,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_12_20260708T035829Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_12_20260708T035829Z.log,line,oblique_close,91499
13,pronav,-4.243,-4.243,30.076,167415,0.4270,1,1,8.682,28.044,15.04,0.065,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260708T035950Z.csv,pronav_6.000,r2l,90.000,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_13_20260708T035933Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_13_20260708T035933Z.log,line,oblique_close,289338
14,pronav,-4.243,4.243,-28.706,356779,0.5440,1,1,8.694,28.671,12.13,0.061,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260708T040055Z.csv,pronav_6.000,l2r,90.000,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_14_20260708T040038Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_14_20260708T040038Z.log,line,oblique_close,118488
15,pronav,-4.243,-4.243,28.634,225773,0.3350,1,1,8.628,27.520,10.93,0.037,lost detection for >1.0s inside terminal range (5.0 m),/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260708T040201Z.csv,pronav_6.000,r2l,90.000,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_15_20260708T040144Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_15_20260708T040144Z.log,line,oblique_close,377930
